q1_0,q1_1,q1_2,q1_3,q1_4,q1_5,q1_6,q1_7,q1_8,q1_9,q2,q3,q4,q5,q6,q7_0,q7_1,q7_2,q7_3,q7_4,q7_5,q7_6,q7_7,q7_8,q7_9,q7_10,q7_11,q7_12,q7_13,q7_14,q8,q9,q10,q11_0,q11_1,q11_2,q11_3,q11_4,q11_5,q11_6,q11_7,q12,q13,q14,q15,q16,q17_0_0,q17_0_1,q17_0_2,q17_0_3,q17_0_4,q17_0_5,q17_0_6,q17_1_0,q17_1_1,q17_1_2,q17_1_3,q17_1_4,q17_1_5,q17_1_6,q17_2_0,q17_2_1,q17_2_2,q17_2_3,q17_2_4,q17_2_5,q17_2_6,q17_3_0,q17_3_1,q17_3_2,q17_3_3,q17_3_4,q17_3_5,q17_3_6,q17_4_0,q17_4_1,q17_4_2,q17_4_3,q17_4_4,q17_4_5,q17_4_6,q17_5_0,q17_5_1,q17_5_2,q17_5_3,q17_5_4,q17_5_5,q17_5_6,q17_6_0,q17_6_1,q17_6_2,q17_6_3,q17_6_4,q17_6_5,q17_6_6,q17_7_0,q17_7_1,q17_7_2,q17_7_3,q17_7_4,q17_7_5,q17_7_6,year,gender,age,income,cosize,tenure,weight
2,1,1,1,3,0,5,7,4,7,2,1,1,,,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,2,,,,,,,,,,,2,2,3,2,,3,1,3,2,1,7,6,6,7,1,6,5,3,6,6,1,1,7,6,7,7,7,1,7,4,6,1,4,3,4,7,3,2,4,3,6,5,7,4,7,3,4,2,4,5,4,2,6,4,4,5,4,4,4,5,4,4,2,2,5,5,1,1.117526
10,9,3,9,3,4,0,10,0,0,3,2,3,1,8,0,1,0,0,1,1,0,0,1,1,1,1,0,1,1,7,15,1,,3,,2,1,,,4,4,,,,,2,4,1,1,3,5,1,3,1,3,6,2,4,5,7,3,4,2,3,2,5,6,7,1,3,5,4,3,6,4,1,5,3,5,2,7,7,4,3,5,6,6,2,5,2,4,1,6,3,3,4,4,4,4,7,6,4,2,1,2,1,4,1.20859
10,4,3,5,8,3,5,5,7,2,2,1,3,2,,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,6,6,,,,,,,,,,4,,,,,1,2,6,4,5,6,5,6,5,4,4,2,7,6,6,4,1,4,4,7,2,5,5,2,7,1,4,2,6,4,5,5,3,1,1,1,5,2,6,4,6,6,3,7,6,2,7,7,1,1,6,7,5,2,2,1,4,1,2,4,2,4,1.378295
1,7,3,1,2,2,7,8,3,7,7,,,,,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,3,,,,1,,,,,,,4,,,,,6,2,7,4,6,3,5,4,7,4,5,7,2,6,7,2,7,7,1,7,4,6,6,2,7,4,5,6,2,3,5,5,6,3,5,6,2,4,1,5,4,6,5,3,5,1,6,1,4,3,7,4,5,2,4,7,4,1,4,3,1,3,1.065624
1,5,8,4,7,4,1,5,6,9,4,,,,,0,1,0,0,1,1,1,1,0,1,0,1,1,0,0,3,,,2,,,1,,,,,4,,,,,7,2,5,3,1,4,6,3,4,2,7,4,3,6,3,1,7,1,5,5,7,6,3,2,2,2,7,6,6,7,7,5,2,1,1,6,2,7,5,2,2,1,1,1,2,2,2,6,2,2,6,2,2,1,2,1,4,1,5,7,2,3,1.242133
4,6,0,1,9,10,4,0,1,7,7,,,,,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,10,4,,1,,,2,,,3,4,4,,,,,6,4,1,3,2,5,1,5,1,2,6,1,6,3,4,7,7,1,4,7,4,3,1,5,1,6,2,4,1,1,4,1,4,2,2,1,3,3,4,4,6,7,4,1,5,3,6,7,1,6,2,1,6,7,6,6,4,1,2,5,1,4,1.453597
8,0,10,8,5,4,8,1,6,9,7,,,,,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,8,5,2,,,,,,,,,1,2,2,1,0,1,3,5,1,1,1,4,2,2,1,1,1,7,5,2,1,2,1,1,1,3,3,1,7,1,3,2,7,1,6,7,7,7,5,1,3,2,3,4,2,2,4,1,5,7,7,3,5,4,6,5,6,5,4,6,1,4,2,5,1,5,4,1.46019
0,5,3,5,6,5,5,10,9,4,1,4,,,,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,3,,,,,,,,,,,4,,,,,6,5,1,4,4,2,3,1,4,1,5,1,1,2,5,6,4,3,7,5,4,2,1,5,5,3,6,1,4,7,3,6,1,3,7,1,7,3,7,6,4,3,5,3,6,2,1,2,4,3,5,5,4,1,2,4,4,2,1,5,3,1,0.867466
10,4,7,3,3,3,7,7,4,6,3,5,,,,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,,,,,,,,,,,4,,,,,6,1,2,6,2,7,6,7,7,4,6,6,3,4,4,7,1,7,2,4,4,4,3,4,2,4,7,5,5,6,1,5,4,1,6,4,2,3,4,5,1,6,6,7,6,7,3,7,4,7,5,7,1,6,3,3,4,1,1,6,4,2,0.711018
1,6,2,8,0,0,0,9,3,5,3,4,,,,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,3,,,,,,,,,,,4,,,,,6,6,2,2,6,1,6,2,3,1,4,3,5,3,4,7,7,5,4,1,4,5,5,2,6,2,4,7,4,2,2,3,6,7,2,6,2,6,7,6,4,5,5,4,7,1,5,1,3,1,6,3,1,4,3,5,4,1,3,5,5,3,0.534112
2,3,2,1,5,6,9,3,10,2,2,1,1,,,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,4,,,,,1,,,,,,1,1,2,2,,1,6,2,2,2,5,4,1,7,2,3,5,5,6,5,4,4,5,2,4,2,1,7,3,7,7,2,5,4,3,1,1,4,3,7,3,6,7,3,7,5,2,7,7,3,6,4,5,4,5,5,1,7,2,3,1,4,1,3,3,4,3,0.699737
10,5,6,9,10,4,4,1,3,4,7,,,,,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,7,14,2,,,,,,,,,3,,,,,4,1,1,2,3,3,7,5,3,6,4,4,7,3,7,7,2,5,1,2,4,7,7,5,2,4,2,1,2,7,1,3,1,5,6,6,2,5,3,1,7,1,4,6,3,2,2,2,4,5,7,3,7,4,6,6,4,1,1,7,3,3,1.206471
4,1,4,1,3,9,6,5,3,0,6,,,,,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,5,,,,2,,,3,1,,4,1,2,1,,,3,2,3,2,2,3,7,3,5,5,5,2,1,1,2,6,4,6,7,3,5,1,3,1,7,5,4,3,4,6,3,6,3,7,5,7,5,5,5,6,4,1,7,2,3,3,3,2,5,5,3,6,4,5,6,5,4,2,4,6,4,3,1.123991
8,0,8,8,2,10,3,5,1,10,4,,,,,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,5,,,,,,,,,,,4,,,,,3,1,1,5,6,2,4,1,5,5,6,1,5,6,4,2,4,7,6,4,3,7,3,2,1,5,6,4,6,2,5,7,7,7,7,2,1,5,6,2,7,3,5,2,1,5,7,3,2,6,7,5,6,7,6,1,4,2,2,4,1,3,0.628347
2,0,9,1,1,10,7,3,4,1,2,3,,,,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,4,,,,,,,,,,,1,6,,,,1,6,2,2,1,4,3,2,4,6,6,7,3,6,3,2,7,5,5,4,7,2,3,7,6,2,5,1,6,2,1,3,5,6,7,1,7,6,7,6,3,6,5,3,4,6,7,5,6,7,4,3,1,3,5,4,4,1,2,5,4,3,0.68685
3,0,2,8,6,9,9,10,0,4,6,,,,,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,8,14,2,,,,,,,,,3,,,,,1,4,2,7,3,6,7,1,6,4,2,2,3,3,1,3,7,2,5,1,1,3,6,6,1,1,5,3,7,1,3,5,4,7,7,5,6,5,1,7,5,5,2,2,1,4,1,6,1,4,2,5,5,3,1,5,4,2,5,5,3,3,1.182868
6,9,4,8,1,1,10,4,3,1,2,4,,,,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,7,1,2,,,,2,3,,1,,4,,,,,3,7,2,3,4,2,4,2,4,7,5,4,1,1,6,5,1,1,5,2,1,2,4,1,4,6,7,5,5,3,1,6,1,4,5,7,7,1,4,6,3,6,7,5,5,3,2,5,5,2,3,3,2,3,4,4,4,1,5,2,3,3,1.333514
4,5,4,2,9,0,7,6,8,6,5,,,,,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,3,,,,,,,,,,,3,,,,,1,7,3,3,1,5,1,1,3,6,1,7,5,2,1,7,6,4,7,6,5,7,5,1,1,7,2,7,4,1,3,7,1,6,4,6,5,3,6,1,6,1,5,6,5,3,1,3,2,4,3,5,7,2,2,7,4,1,4,3,2,3,1.154826
9,8,0,2,0,3,4,3,9,8,1,4,,,,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,4,,,3,5,,4,2,,,1,4,,,,,7,3,5,4,1,7,6,1,6,2,1,1,3,5,1,1,3,3,1,3,1,7,5,4,6,2,4,1,1,7,3,1,3,4,2,2,1,6,5,7,2,4,5,3,6,2,5,5,5,7,7,7,5,3,4,7,4,1,1,3,6,1,1.479917
7,1,5,7,6,1,6,6,5,10,4,,,,,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,,,,,,,2,,1,3,4,,,,,5,6,3,1,5,2,7,6,4,5,4,4,5,1,1,3,2,3,2,1,5,7,3,2,5,7,2,5,2,2,3,2,3,2,7,4,2,4,2,4,6,2,1,3,3,4,7,3,6,2,6,7,2,2,2,3,4,1,4,2,3,1,1.420953
5,8,0,4,9,6,0,4,7,6,1,2,1,,,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,8,5,1,2,4,3,,1,,,,2,6,,,,2,4,3,7,6,2,3,6,6,2,2,7,6,7,4,2,7,7,6,2,6,2,2,4,2,2,4,6,6,1,5,7,6,3,4,5,2,3,2,1,1,4,5,1,2,4,6,3,4,4,6,6,1,4,5,3,4,1,3,6,5,1,1.445593
6,6,5,5,4,10,10,6,0,1,7,,,,,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,3,,,,3,,2,,4,1,,2,1,2,1,3,6,1,7,2,7,5,6,1,7,6,6,5,2,2,4,4,6,3,5,6,6,1,4,1,3,4,6,1,5,1,5,7,6,1,4,4,3,1,7,7,3,2,1,6,4,7,1,2,1,3,6,3,6,3,6,3,4,2,1,5,2,4,1.342193
6,6,8,10,10,10,2,4,2,7,4,,,,,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,,,,,,,,,,,3,,,,,1,4,4,1,6,5,5,1,4,6,3,7,1,5,4,7,2,3,7,6,2,1,7,6,6,5,7,4,6,7,3,1,7,4,6,6,4,1,7,2,3,2,7,3,1,7,6,7,1,7,6,1,5,6,2,3,4,2,3,5,3,2,0.808164
1,10,5,5,3,9,7,8,0,5,7,,,,,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,5,,,,,,,,,,,1,6,,,,4,3,6,2,5,4,6,4,5,5,7,5,5,3,2,6,5,6,1,1,2,2,1,5,6,1,4,3,5,7,5,2,5,5,2,2,2,1,1,2,5,7,1,7,3,1,1,6,2,1,2,2,6,6,1,4,4,2,3,7,3,4,1.467902
3,1,3,0,10,7,4,0,6,7,7,,,,,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,,,,4,1,,,,2,3,2,1,2,2,,4,7,2,3,2,5,5,1,2,5,3,6,1,4,1,4,6,4,4,4,5,5,2,1,4,5,5,7,7,2,6,6,6,4,6,5,4,1,3,5,2,5,4,7,4,7,3,5,7,6,6,7,6,5,1,1,4,1,4,4,2,2,1.056011
8,10,6,8,6,6,6,10,9,1,2,3,,,,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,9,7,,1,,,,,,,2,1,7,,,,7,2,2,3,2,6,4,7,4,1,4,3,6,2,1,2,6,1,1,7,4,5,4,2,2,7,5,2,2,5,5,6,2,2,5,3,2,4,1,3,5,4,3,1,4,1,3,5,6,1,6,5,6,2,3,6,4,2,2,4,4,1,1.183721
4,0,9,9,0,10,9,1,1,9,2,1,3,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,8,15,2,,,,,,,,,1,4,,,,4,2,7,4,1,3,6,4,6,7,3,1,4,2,5,3,5,6,2,6,6,1,6,4,4,7,2,4,3,1,4,2,3,1,6,7,1,7,4,7,3,5,3,5,2,1,1,3,3,6,7,7,5,3,5,1,4,1,2,7,5,3,1.026754
5,6,10,4,9,5,10,4,1,4,2,5,,,,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,10,15,1,,,,3,,1,2,,4,,,,,7,5,7,2,2,3,2,2,6,6,1,5,5,3,4,2,1,6,6,6,2,7,2,3,5,4,5,3,3,2,1,4,6,4,4,6,2,1,6,5,5,3,3,7,1,7,1,1,1,5,3,4,1,2,5,6,4,1,3,2,1,4,1.236445
9,4,2,2,3,7,2,3,2,7,2,4,,,,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,9,1,2,,1,2,,4,,3,,1,6,,,,6,5,6,3,3,5,4,1,5,4,3,5,3,6,3,3,5,3,4,4,4,4,2,7,4,7,6,5,3,1,6,1,3,5,3,5,4,3,5,1,4,1,2,3,7,3,2,7,1,7,6,6,2,1,6,6,4,1,1,5,2,3,0.834977
3,9,5,9,8,8,2,0,2,7,7,,,,,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,2,,,,,,,,2,1,,2,1,3,1,0,3,2,4,5,2,7,3,4,5,3,5,3,1,1,1,3,1,6,6,5,1,5,7,1,6,6,6,5,4,7,2,2,7,4,1,7,3,5,2,4,5,4,4,3,5,7,1,6,2,5,3,4,2,4,1,7,4,2,1,7,6,3,1.110938
4,3,6,10,2,9,7,6,8,10,5,,,,,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,6,13,1,,,,,,,,,1,7,,,,1,1,2,2,5,3,1,6,5,7,4,3,2,6,1,2,2,1,5,7,3,5,2,5,5,6,2,4,1,7,7,4,3,4,5,7,6,7,2,2,6,3,6,2,1,4,1,1,1,5,6,1,6,3,3,7,4,1,4,3,4,4,1.13729
1,7,0,4,6,5,9,6,3,6,1,3,,,,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,5,,,3,4,,,,,1,2,1,2,2,1,9,6,1,5,3,5,6,2,6,1,6,5,7,3,4,4,1,4,7,1,6,7,3,5,3,3,1,4,2,2,3,7,7,6,3,3,5,6,5,5,7,1,1,3,2,2,3,6,2,7,5,1,1,1,4,1,2,4,2,3,2,2,3,1.268166
3,1,5,7,8,8,1,2,10,4,6,,,,,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,9,4,,,,,1,3,,2,,1,7,,,,5,5,3,4,7,5,2,2,2,4,2,3,1,6,1,2,4,3,3,1,6,1,3,4,3,2,6,6,7,2,2,7,1,2,2,3,3,1,4,6,3,7,4,5,7,3,5,3,3,5,7,5,4,2,7,2,4,1,3,1,6,1,1.292888
10,5,10,5,8,1,8,9,6,0,7,,,,,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,,,,,,,,,,,2,1,1,,,5,2,7,1,3,4,4,3,6,5,2,5,2,4,6,5,6,5,6,5,1,5,7,7,3,4,7,2,1,5,3,6,7,4,7,1,6,1,4,5,7,7,1,5,5,7,3,2,1,1,2,7,1,2,2,1,4,1,4,3,6,2,0.657228
1,8,9,5,6,7,3,4,6,2,3,3,,,,0,1,1,1,0,1,0,0,1,0,1,1,1,1,0,2,,,,1,2,,,3,,,4,,,,,1,1,5,1,1,4,5,7,4,2,4,2,5,6,5,3,6,4,7,7,2,2,3,7,7,7,2,3,3,5,2,3,1,2,1,1,4,2,1,4,1,5,7,6,3,5,5,6,4,5,4,7,4,3,1,2,4,1,2,2,5,3,1.32715
5,9,6,1,4,8,0,2,4,10,1,4,,,,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,6,3,1,,,,,,,,,3,,,,,3,7,1,5,6,6,4,5,4,4,2,7,4,1,5,2,7,5,4,4,3,1,1,2,6,7,5,6,2,3,3,7,1,5,4,1,7,3,5,1,6,5,5,5,4,3,7,1,2,4,6,6,6,5,6,1,4,1,4,3,6,2,1.118335
10,7,9,9,10,5,8,1,9,3,3,4,,,,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,10,11,,,,,,,,,,2,4,,,,3,2,1,3,7,6,1,6,1,5,2,6,6,6,3,3,7,2,2,2,4,1,5,4,2,4,7,1,2,4,6,3,4,6,2,3,2,4,5,7,5,4,2,7,6,2,3,6,3,2,6,5,1,6,4,2,4,1,2,5,2,3,0.765314
3,4,8,1,0,1,7,9,10,3,5,,,,,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,,,1,,,2,4,3,,,4,,,,,7,2,2,7,3,3,5,4,2,4,1,1,3,2,6,6,1,5,5,5,2,4,6,3,2,2,6,2,7,1,7,3,6,6,5,2,3,3,5,4,2,6,1,3,4,1,3,6,6,1,4,1,6,1,2,7,4,2,4,4,3,3,0.818889
3,0,1,10,8,6,2,8,10,10,2,1,2,1,6,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2,,,,,,,,,,,2,7,,,,6,3,3,6,7,2,7,3,2,5,4,7,6,1,7,7,3,4,7,4,3,1,3,4,4,6,2,2,3,1,5,7,7,5,6,3,7,3,2,5,2,6,7,6,3,1,6,2,1,7,5,4,6,2,6,6,4,1,5,7,2,3,1.448082
8,3,6,1,2,7,7,7,6,7,2,1,2,2,,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,8,6,,1,,,2,3,,4,,3,,,,,7,5,5,6,3,7,7,7,4,3,4,4,3,7,6,7,1,2,4,7,7,5,7,2,4,1,7,3,4,5,6,5,3,3,3,4,4,3,2,2,1,5,3,6,3,1,3,5,2,4,3,2,1,4,4,5,4,1,1,3,1,3,0.841868
5,8,3,2,5,7,10,4,4,5,2,4,,,,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,2,,,1,,,,,,,2,2,3,3,1,10,3,5,7,3,2,3,6,4,1,6,7,2,2,5,3,5,3,5,4,6,7,5,6,6,1,5,3,1,7,7,3,4,4,1,3,7,2,3,2,7,1,3,4,5,2,2,6,1,2,1,5,7,1,4,4,5,4,1,4,3,6,1,1.441738
4,6,6,8,9,5,2,0,4,7,1,4,,,,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,5,,,,1,2,,,,,3,2,3,3,1,5,4,6,4,7,5,7,3,4,7,4,7,4,7,1,3,3,2,2,3,1,1,3,7,1,4,7,7,2,2,3,5,3,2,2,7,6,4,4,3,6,5,6,2,7,6,3,5,5,4,3,5,2,6,1,7,7,4,1,2,6,6,1,1.447379
7,7,5,6,9,7,2,5,1,6,1,5,,,,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,,,,,,,,,,,1,2,2,2,,4,2,2,2,7,5,2,4,4,6,6,2,4,7,3,6,7,3,4,2,5,7,1,1,6,1,3,3,5,2,1,4,2,6,5,1,4,7,1,4,3,4,2,7,1,4,7,1,7,1,1,1,2,6,3,7,4,1,2,5,6,2,0.589565
2,3,0,8,4,3,7,6,2,1,4,,,,,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,10,1,1,2,,,3,,1,,,2,1,1,,,5,6,6,6,7,5,5,2,7,3,6,6,5,2,1,7,4,6,3,4,1,5,5,5,1,5,6,1,3,4,7,5,6,4,4,1,1,6,3,6,2,5,3,2,2,1,6,5,1,7,3,7,3,3,5,1,4,1,2,7,3,3,0.66734
0,0,0,3,9,7,0,0,4,2,6,,,,,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,,,,,,,,,,,2,2,3,1,6,5,3,5,5,5,1,6,7,5,4,2,7,3,5,7,7,1,5,6,3,2,1,5,2,3,2,3,1,6,1,4,7,7,6,1,4,6,4,4,3,4,1,2,5,3,7,3,3,3,4,4,4,4,6,4,3,4,1,4,2,4,4,1.377736
2,2,4,8,6,2,5,7,7,9,5,,,,,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,6,11,,,,,,,,,,3,,,,,7,6,2,6,3,1,1,5,3,2,5,7,7,2,6,4,5,2,6,6,4,2,3,7,5,6,2,5,1,3,4,5,3,1,7,1,2,4,7,7,3,3,6,1,3,2,1,1,5,5,4,4,7,6,3,5,4,1,4,5,4,2,1.070389
9,7,10,7,7,2,3,10,10,0,3,1,2,2,,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,2,,,3,,1,4,,,2,,3,,,,,3,2,7,3,4,6,4,7,7,5,7,2,2,4,6,2,3,5,4,2,4,7,2,7,7,1,5,3,3,2,4,5,1,3,6,2,1,1,6,4,2,7,2,6,2,1,3,4,1,2,4,1,1,4,5,1,4,2,4,4,2,3,1.34316
7,1,3,3,3,4,10,4,0,2,1,5,,,,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,4,,,,4,2,5,,3,,1,2,7,,,,1,7,6,3,6,1,3,1,6,1,6,4,1,1,4,6,7,6,7,4,5,7,3,3,4,2,1,6,7,7,7,3,7,2,6,6,6,7,2,2,1,5,3,5,2,7,4,3,1,2,5,1,2,3,1,2,4,1,1,5,3,2,0.69655
7,10,6,7,1,0,6,8,6,8,7,,,,,1,1,0,0,1,1,0,1,0,0,1,1,1,1,0,6,12,,,,1,3,,2,5,4,1,6,,,,4,5,1,5,7,6,1,7,1,6,1,6,5,1,7,3,3,7,6,6,1,6,6,6,3,2,6,6,6,3,3,1,5,4,7,4,4,6,5,5,2,5,7,6,6,7,7,5,3,6,3,3,4,7,3,1,4,2,1,1,5,4,0.588883
7,6,3,4,1,5,3,9,4,3,1,3,,,,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,9,3,2,,1,,,2,,3,4,2,4,,,,6,5,6,6,1,6,5,7,5,3,2,3,3,5,7,5,1,7,4,5,3,7,3,7,7,7,2,6,7,2,6,4,2,6,6,4,3,1,7,5,5,3,7,1,6,2,5,5,7,7,7,1,1,1,2,7,4,1,3,7,2,4,1.262446
9,5,6,4,9,9,1,10,7,6,5,,,,,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,8,9,2,,,1,3,,,2,,4,,,,,6,4,7,6,5,4,7,5,3,6,5,2,2,2,6,5,4,1,3,7,2,1,2,2,5,7,4,1,7,6,5,5,3,7,1,4,1,7,4,2,5,7,7,5,5,6,2,1,6,2,4,1,6,6,4,2,4,1,3,7,5,4,1.384037
5,10,7,9,3,4,8,10,3,10,7,,,,,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,4,,,,,,,,,,,3,,,,,6,7,1,5,3,3,6,1,4,5,7,4,3,7,2,5,3,5,1,5,3,6,4,4,6,3,5,6,5,5,3,6,6,2,3,1,7,2,3,5,1,1,1,4,5,4,2,4,5,4,6,1,5,2,7,2,4,1,1,5,3,4,1.384371
1,1,9,7,5,8,0,2,7,2,4,,,,,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,10,4,,,,,,,,,,2,1,1,,,7,2,6,6,5,6,1,2,7,1,5,2,5,3,5,7,5,1,6,6,3,7,5,4,4,6,5,4,3,7,3,6,3,2,3,4,3,1,4,1,1,5,2,4,4,4,1,7,3,6,3,5,3,6,5,1,4,1,2,1,3,3,1.100801
4,6,2,5,4,3,10,3,8,3,6,,,,,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,7,14,1,,,,,,,,,3,,,,,6,3,1,3,2,4,2,3,5,1,4,6,5,1,1,4,4,6,2,3,5,4,5,7,2,4,2,2,4,4,7,5,3,1,2,1,4,6,5,7,2,5,6,5,3,7,1,7,3,3,4,3,3,3,1,4,4,1,4,6,6,2,1.386232
5,9,0,10,7,7,3,9,8,9,5,,,,,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,4,,,,,,,,,,,2,7,,,,6,7,1,6,4,7,3,6,6,1,2,4,5,2,1,4,1,2,6,7,2,5,6,1,6,7,5,4,5,4,1,2,2,3,2,2,2,5,5,1,1,3,5,2,7,1,6,2,4,6,7,6,1,4,1,1,4,1,1,1,6,1,1.145775
7,1,1,7,0,6,0,10,4,8,2,1,2,2,,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,10,6,,,,,,,,,,3,,,,,1,1,4,4,1,4,2,6,6,6,7,3,6,7,2,3,6,7,2,2,4,3,4,5,4,7,3,3,3,1,2,5,7,5,6,1,3,5,1,7,4,7,6,1,5,1,3,5,6,2,5,1,1,3,2,5,4,2,1,6,2,4,1.27808
1,9,3,10,0,9,4,3,8,0,2,3,,,,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,6,7,,,,,,,,,,1,2,2,1,9,6,5,1,5,3,1,6,7,4,7,7,2,4,6,3,3,1,7,3,7,4,4,7,5,6,4,2,4,5,1,1,3,4,4,7,4,4,4,5,3,5,1,3,7,7,4,5,1,3,2,4,7,5,6,6,2,4,2,4,7,5,2,0.683064
0,5,9,6,7,4,8,1,5,1,7,,,,,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,5,,,,,,,,,1,,2,6,,,,4,4,1,5,4,5,5,3,5,3,3,5,1,1,6,7,5,7,5,5,2,6,1,6,2,6,6,3,6,5,2,7,5,5,1,4,4,5,6,5,5,2,6,4,3,4,2,7,6,1,6,1,3,6,1,5,4,2,1,4,3,3,1.206472
2,0,2,1,10,4,7,3,4,9,3,2,3,2,,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,9,10,,,,,,,,,,3,,,,,1,3,5,6,5,6,2,3,6,7,3,1,4,2,6,1,7,7,7,7,5,4,6,6,2,6,2,1,5,2,5,3,2,2,4,3,2,5,7,3,4,3,3,1,7,1,7,1,4,6,5,7,3,2,5,5,4,2,5,4,4,2,1.025388
9,2,6,0,2,0,7,3,7,7,4,,,,,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,10,1,2,,,,2,,,1,3,4,,,,,6,1,2,7,2,7,7,7,4,5,1,4,7,5,3,6,2,6,3,1,5,7,3,4,7,3,7,3,3,5,3,7,3,6,6,7,5,7,1,6,7,2,2,6,7,1,2,7,4,6,2,1,2,2,5,6,4,1,3,7,1,2,0.691638
1,5,3,1,4,4,6,9,0,3,4,,,,,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,7,15,1,,,,,,,,,1,5,,,,5,4,5,5,7,3,3,7,4,3,4,6,2,3,5,1,2,5,7,5,5,4,4,7,5,1,1,4,6,1,1,6,4,2,7,4,7,6,5,1,2,1,6,2,4,5,4,1,2,5,6,4,3,5,1,1,4,2,2,7,1,1,1.046925
10,2,2,2,1,0,6,1,6,6,6,,,,,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,9,7,,,,,,,,,,3,,,,,1,4,6,5,6,6,6,1,6,5,5,7,1,3,2,3,7,6,7,7,6,2,5,2,4,4,3,6,2,2,5,7,1,4,7,3,7,7,2,2,2,6,5,7,1,5,2,1,3,3,6,2,2,3,2,1,4,1,1,3,5,3,0.985098
4,6,4,4,5,9,10,3,6,6,2,3,,,,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,7,11,,,,,,,,,,1,4,,,,6,7,7,6,3,1,5,4,7,1,6,7,7,2,6,2,5,6,4,1,3,2,1,5,4,4,2,6,2,2,5,6,7,2,3,2,6,1,7,1,5,4,4,1,4,2,4,1,1,2,7,4,6,4,5,4,4,1,2,7,4,3,1.214429
6,4,4,6,1,4,7,8,6,6,6,,,,,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,3,,,,,,,,,,,2,6,,,,3,4,2,3,3,6,6,5,6,4,7,2,7,5,1,4,1,5,2,1,4,5,2,7,6,7,1,2,7,3,7,5,2,1,7,6,6,1,4,4,7,7,3,4,2,3,5,5,6,1,1,6,2,2,4,7,4,2,3,2,5,4,1.041416
